"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.396660847454869,0.385506246960498,0.127,0.108,1,"GUF1"
0.396672557965501,-0.398873849353638,0.093,0.113,1,"NLRP1"
0.396924065391602,0.298694797412017,0.103,0.085,1,"NUP43"
0.397185493088862,0.39038570597459,0.186,0.159,1,"SPATS2L"
0.39723011624775,0.264542010274361,0.103,0.085,1,"DUSP7"
0.397827298239346,-1.29330078696121,0.088,0.104,1,"SMIM27"
0.398847985011279,-0.36580402270675,0.456,0.446,1,"WIPF1"
0.399967844552597,-0.351734564631939,0.123,0.099,1,"TMEM238"
0.400647034889033,-0.262847365769054,0.103,0.123,1,"TCF4-AS1"
0.400666194153201,-0.282977019959818,0.265,0.283,1,"FAM117B"
0.401477702547122,0.474214743817548,0.137,0.113,1,"MRGBP"
0.401642940502355,-0.267813457840559,0.191,0.159,1,"RASSF3"
0.401664316426548,-0.53914551086161,0.211,0.229,1,"SESN3"
0.402533380550951,-0.550587791595546,0.172,0.186,1,"ZNF37A"
0.402691724427261,-0.506831648743656,0.123,0.141,1,"PCGF3-AS1"
0.402695905512028,-0.253457534419643,0.309,0.264,1,"SLC25A11"
0.40297801762897,0.324427714817469,0.103,0.084,1,"ZCWPW1"
0.403699241695833,-0.318019902508898,0.211,0.233,1,"DICER1"
0.403829071786292,-0.450155817485308,0.196,0.214,1,"SENP2"
0.40501949310508,-0.675849080954301,0.176,0.19,1,"TMEM154"
0.405211884262996,-0.459527720338356,0.279,0.292,1,"RAD51B"
0.405303812417544,-0.28423374329591,0.422,0.424,1,"DIPK1A"
0.405820323176514,-0.600310123730525,0.083,0.101,1,"FUT11"
0.406235187584711,-0.268114996463718,0.422,0.353,1,"TIMM8B"
0.407604997770584,-0.450591036004874,0.206,0.228,1,"NR1D2"
0.408747479604947,-0.482092860261206,0.162,0.18,1,"ENSG00000254420"
0.409474679765399,-0.619661543609265,0.083,0.1,1,"ENSG00000287778"
0.412344654545887,-0.943178894477087,0.118,0.135,1,"XPNPEP3"
0.412680637764539,-0.365333446066281,0.157,0.129,1,"ST3GAL6"
0.412767714431292,-0.575200628188952,0.211,0.229,1,"LBH"
0.413949243921152,-0.288806101020783,0.299,0.322,1,"POGZ"
0.414623665276588,-0.708612111606425,0.093,0.109,1,"ATG16L1"
0.414746393404591,-0.420083873004037,0.123,0.141,1,"ZNF672"
0.415087372526373,-0.252600876703169,0.358,0.309,1,"VTI1B"
0.415154912336493,-0.625496474748803,0.358,0.355,1,"CORO7"
0.41515888021095,-0.381766837432801,0.485,0.471,1,"TAB2"
0.416659176627793,-0.730702664117238,0.172,0.186,1,"UNC45A"
0.417921235078675,-0.772244424640626,0.083,0.1,1,"KCNA3"
0.41825381453954,-0.320072371168878,0.314,0.328,1,"DYNLT1"
0.41877318853502,-0.405597794824178,0.157,0.173,1,"EGLN1"
0.419005650281518,0.275830877318369,0.103,0.085,1,"ABRAXAS1"
0.421026225472932,-0.489995977211623,0.191,0.207,1,"BRD9"
0.421253671891792,-0.286632186841314,0.294,0.315,1,"NARS1"
0.42144219684657,-0.721846722400053,0.162,0.173,1,"ZNF622"
0.422282172576108,0.873887497202196,0.123,0.105,1,"KDM5D"
0.422832262248466,-0.637634147227609,0.088,0.105,1,"NDUFAF7"
0.423019933378237,-0.349036540199749,0.132,0.15,1,"EHD1"
0.423267848750525,-0.290813242024131,0.451,0.375,1,"MESD"
0.42375313607518,-0.5083927604478,0.142,0.163,1,"ELAC2"
0.424331051498887,-0.477642656410495,0.299,0.303,1,"QRICH1"
0.424864354384071,0.278868254043701,0.132,0.111,1,"KLHL36"
0.425398865386239,-0.280271674172634,0.196,0.16,1,"SNHG3"
0.425570957093952,-0.421485623310592,0.113,0.13,1,"PDE4D"
0.426305789093597,0.362740851782383,0.113,0.094,1,"FANCD2"
0.427080218217486,-0.252857673052716,0.127,0.104,1,"ASPHD2"
0.427420938129624,-0.371101913630524,0.51,0.502,1,"RAPGEF1"
0.42845003606251,-0.557623123370917,0.103,0.12,1,"ARV1"
0.43014845729103,-0.56115178148378,0.176,0.19,1,"CDK14"
0.430274398150343,-0.400038085148572,0.132,0.149,1,"ACD"
0.43163763763334,-0.342432226374077,0.118,0.096,1,"CNIH4"
0.433965494919319,-0.304722469870614,0.118,0.138,1,"SPRTN"
0.434192719589297,-0.260607081911636,0.181,0.153,1,"LINC00877"
0.434882955881808,-0.419993348715297,0.235,0.198,1,"IL4R"
0.435408620381902,0.283227286016113,0.245,0.213,1,"GLUL"
0.435485962157948,-0.563050288212102,0.196,0.21,1,"MAN2C1"
0.43558242665632,-0.315372362752565,0.392,0.334,1,"PRKCA"
0.436340884131909,-0.401773778078317,0.294,0.307,1,"MED30"
0.437213353320344,-0.367178120050613,0.118,0.135,1,"PDE8A"
0.437337792267172,-0.736991973158517,0.206,0.217,1,"MRPL12"
0.437872779060675,0.347590418036972,0.127,0.108,1,"GLIPR2"
0.438216722952136,-0.346038848969661,0.299,0.252,1,"MED28"
0.439430537871925,0.746904659460244,0.118,0.103,1,"ENSG00000289707"
0.439623963261967,-0.311297810798495,0.225,0.189,1,"BIRC2"
0.439656266548041,-0.250051394767159,0.201,0.171,1,"TAF8"
0.440062964628417,-0.413393576892914,0.118,0.136,1,"OGFOD1"
0.440444065270946,-0.792204728162777,0.103,0.118,1,"PRXL2C"
0.441890523340583,-0.429059634785904,0.23,0.243,1,"PHTF2"
0.442200428769476,-0.489862306136774,0.167,0.138,1,"PLOD3"
0.442545011016371,-0.411819257055153,0.348,0.295,1,"ELL"
0.442945653922104,-0.260457070456837,0.147,0.123,1,"TADA2B"
0.444309894242182,-0.510181053135675,0.103,0.121,1,"PIP5K1B"
0.445220465296226,-0.433256292821823,0.206,0.219,1,"MTMR6"
0.44578372849982,-0.312043110341956,0.505,0.496,1,"MGAT4A"
0.445789099077989,-0.481944580925667,0.132,0.15,1,"PDXK"
0.448011257118396,-0.354207272926575,0.132,0.151,1,"KPNA2"
0.448041899056462,0.25197772361934,0.113,0.095,1,"PXN-AS1"
0.448281112973482,-0.369656735985587,0.113,0.093,1,"TYW5"
0.449585991572739,-0.55158459645571,0.157,0.171,1,"PHF1"
0.451424616075737,-0.379341863939038,0.245,0.213,1,"TRIP10"
0.451484309896109,-0.301752660040171,0.564,0.548,1,"FBL"
0.451592481094338,-0.537555236010182,0.167,0.181,1,"ORC3"
0.451960920090395,-0.407142189972645,0.279,0.284,1,"OSGEP"
0.452441429854834,-0.307499108568922,0.275,0.288,1,"TNRC6C"
0.453852167476812,-0.350802645221078,0.294,0.31,1,"BCAS3"
0.453940095048196,0.250622689534179,0.191,0.17,1,"IQCE"
0.454311702033801,-0.267871170495065,0.152,0.125,1,"NSUN3"
0.454678814229352,-0.426633970702631,0.172,0.186,1,"PWWP2A"
0.455297090099259,-0.464803401674325,0.275,0.28,1,"RCOR1"
0.456220337685812,-0.26491800979572,0.123,0.1,1,"C6orf47"
0.45703451511012,-0.638848387010331,0.147,0.16,1,"FBXO3"
0.457972388836909,-0.272304009174211,0.147,0.121,1,"FAM210B"
0.458005261228486,-0.652244989379133,0.137,0.151,1,"NBPF19"
0.459272972608467,-0.258512746561977,0.132,0.154,1,"AARS1"
0.460251716751502,-0.630809288996903,0.118,0.133,1,"SORT1"
0.461173379256703,-0.497380816380418,0.118,0.134,1,"MRRF"
0.46305627021171,-0.523965956809201,0.265,0.273,1,"SSBP2"
0.463256709287999,-0.322127617776313,0.412,0.414,1,"NFAT5"
0.464479846245033,0.331289159526062,0.132,0.115,1,"SLC8B1"
0.465081407770032,-0.473146377689955,0.147,0.163,1,"SRPK1"
0.465502465186282,-0.26408460493503,0.338,0.283,1,"NUBP2"
0.467896662532308,-0.257756870396525,0.25,0.215,1,"ERVK3-1"
0.467900567343313,-0.502475406736379,0.186,0.155,1,"TCOF1"
0.469519795263919,-0.408938626261327,0.24,0.254,1,"CSGALNACT2"
0.471754467134913,-0.343213289544948,0.172,0.189,1,"RARS1"
0.471906213071034,-0.380005081091326,0.186,0.207,1,"IP6K1"
0.471939947378522,0.441935221092449,0.201,0.178,1,"TMC6"
0.473383330987142,0.477552932259632,0.113,0.096,1,"MOXD1"
0.474170541077333,0.427670821842938,0.24,0.215,1,"DELE1"
0.474401152768489,-0.351971562361642,0.211,0.223,1,"TAF1"
0.474497282221789,-0.447099623856928,0.118,0.134,1,"DENND11"
0.475386779080108,-0.596968386022445,0.157,0.171,1,"TMEM181"
0.475755376684407,-0.300757330135093,0.338,0.289,1,"TMUB1"
0.475769072043935,-0.512043013029919,0.181,0.196,1,"ARHGAP21"
0.475958366634968,0.355540068722761,0.113,0.096,1,"PLA2G15"
0.4760548496227,0.354988184542073,0.172,0.156,1,"ULK4"
0.476136125596502,-0.281061926243123,0.108,0.128,1,"RBM12"
0.476203197810225,-0.411527344586786,0.162,0.178,1,"BOLA3"
