"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.57428575551432e-37,-0.62668314961845,0.387,0.596,6.1023443834467e-33,"MZT2B"
4.14349043708521e-37,-0.600893991399622,0.361,0.568,9.82214408111048e-33,"ATP6V0B"
4.17994915119406e-37,-0.867898550871353,0.191,0.362,9.90856946290553e-33,"SLC2A9"
4.6688434003791e-37,-0.56287594359289,0.334,0.54,1.10674932805987e-32,"LGALS3"
7.0118667266584e-37,-0.996809464635245,0.197,0.362,1.66216300755437e-32,"DMXL2"
8.26111771808857e-37,-0.659472267478023,0.306,0.497,1.9582979550729e-32,"MICOS10"
1.15144524408623e-36,-0.666977171146805,0.313,0.506,2.72950095110642e-32,"UQCRQ"
1.16401273046997e-36,-0.65959116529972,0.306,0.502,2.75929217757906e-32,"NEDD8"
1.16792535864531e-36,-0.547447331219641,0.404,0.61,2.7685670626687e-32,"GNB2"
1.45579462384293e-36,-0.810614574969782,0.263,0.443,3.45096115581966e-32,"AGTRAP"
2.04503927443452e-36,-0.862847050793116,0.226,0.397,4.84776560004702e-32,"LAMTOR2"
3.02750977791662e-36,-0.774908208632771,0.254,0.436,7.17671192855135e-32,"PRAM1"
3.08180988979525e-36,-0.889743669642295,0.245,0.421,7.30543034375963e-32,"PLAUR"
4.64024404953461e-36,-0.620105299955467,0.329,0.528,1.09996985194218e-31,"PRDX5"
