"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.000877017867891571,0.282868725713058,0.156,0.116,1,"ZNF76"
0.000880049189290314,-0.314110441983567,0.555,0.579,1,"HNRNPH1"
0.000880541915478032,0.30691386366656,0.142,0.103,1,"SARS2"
0.000892093295551524,0.292465784400197,0.151,0.111,1,"USP46"
0.000913370931639486,0.276428274830073,0.161,0.119,1,"ZDHHC16"
0.000962147860386084,0.369821947365273,0.167,0.126,1,"LINC01410"
0.000971108994838421,0.258923259200765,0.171,0.129,1,"PLOD1"
0.00100242888284399,0.4472539680501,0.108,0.075,1,"ALDOC"
0.00100567497873129,0.413833024520041,0.105,0.072,1,"SLC25A17"
0.00101294491985387,0.342313863502497,0.112,0.078,1,"EIF3J-DT"
0.00105623583009668,-0.42881947773179,0.47,0.497,1,"STX11"
0.00106758699820623,0.452563542717769,0.115,0.081,1,"LOXL3"
0.00110106848729813,-0.750656786545247,0.375,0.4,1,"GADD45B"
0.00112616092450822,0.272376658173856,0.432,0.378,1,"DHFR"
0.00113484607245457,0.404554753191235,0.122,0.087,1,"L3MBTL4"
0.00114799300087013,0.32213889401438,0.118,0.083,1,"METTL6"
0.00115295614042083,0.381423635451945,0.162,0.122,1,"PLCB3"
0.00116753005706467,-0.315578216958738,0.395,0.44,1,"ETV3"
0.00118035997637183,-0.540690482053179,0.189,0.232,1,"TLR3"
0.00119952971858342,0.261513655156512,0.216,0.169,1,"MRPS14"
0.00121354230272734,0.324508055304907,0.167,0.126,1,"ZNF561"
0.00126810128943564,-0.38647277638756,0.469,0.505,1,"ITM2C"
0.00128630228385603,0.545611301041061,0.12,0.086,1,"DCUN1D4"
0.00129384824634255,0.434558892915423,0.124,0.089,1,"ADRB2"
0.00132079155654202,0.419670713455138,0.254,0.207,1,"FCGR1A"
0.00132537860173821,0.255096382188222,0.198,0.155,1,"RAB27A"
0.0013328214454982,0.299071232072269,0.125,0.09,1,"PCGF1"
0.00134859297768443,0.374317412450799,0.159,0.12,1,"TRMT10B"
0.00136376625888074,0.45131025184903,0.139,0.104,1,"NLN"
0.00136896734281482,0.605337763304712,0.11,0.079,1,"CEACAM4"
0.00137431409526464,-0.278113378886069,0.533,0.571,1,"SYAP1"
0.00141960026364061,0.310647283811065,0.152,0.114,1,"FBXO45"
0.00142476452776196,0.320861195760326,0.124,0.089,1,"TMEM14A"
0.00142921854355013,-0.563245047332146,0.154,0.196,1,"SLC35F1"
0.0014386490933015,0.263930773243727,0.18,0.138,1,"TAF6"
0.00144001859460888,0.538681595727555,0.1,0.069,1,"ZNF227"
0.00145880005963588,0.355395850797264,0.101,0.07,1,"NR2F6"
0.00147012757754752,0.295809576120043,0.205,0.16,1,"CIC"
0.0014767305000271,0.31222411480681,0.106,0.073,1,"TBCE"
0.00148111470603963,-0.412467743469327,0.119,0.161,1,"SCN9A"
0.00151704363654125,-0.614030588763899,0.079,0.114,1,"TRABD-AS1"
0.00151740705183103,0.323513720391477,0.135,0.098,1,"PIGM"
0.00151851569378962,-0.260061099744606,0.745,0.713,1,"PKIB"
0.00153807488886608,0.410965088383656,0.119,0.085,1,"GDPD1"
0.00155150373501103,0.306454939288006,0.182,0.141,1,"TRAPPC6B"
0.00156744074744841,0.309038129165713,0.17,0.13,1,"GOLGA8A"
0.00161540732767045,0.262202284330399,0.167,0.127,1,"ANKRD26"
0.00163373559538591,0.304396652119555,0.213,0.169,1,"SCARB1"
0.00166088583719604,0.304212458847026,0.238,0.19,1,"RAB13"
0.00166770083510721,0.284195617833432,0.189,0.148,1,"SHMT1"
0.0016744278983402,0.502648692882083,0.137,0.101,1,"LINC00937"
0.00170574342913678,0.306801718078203,0.222,0.178,1,"CD180"
0.00172918072846113,0.292778175558312,0.177,0.138,1,"CAMTA2"
0.00182461923271229,0.257586187721908,0.218,0.172,1,"SLC41A3"
0.00189637752978879,-0.305897723505172,0.402,0.443,1,"GNA12"
0.00194828616482439,0.308319157832212,0.15,0.113,1,"CRACR2A"
0.00195206456891957,-0.581359653412225,0.093,0.129,1,"SMOX"
